Employee_id,Identifier,Pin,Phone_num
0,UEOCBWOOFBWOCFN_14211,51145,3771733460
0,UEOCBWOOFBWOCFN_14215,41562,1300435232
0,UEOCBWOOFBWOCFN_14224,52438,6825155757
8769538,UEOCBWOOFBWOCFN_14188,23569,1182676463
8769539,UEOCBWOOFBWOCFN_14192,67635,8605840966
0,UEOCBWOOFBWOCFN_14223,31109,8408207602
8769542,UEOCBWOOFBWOCFN_14196,96785,9012526801
8769546,UEOCBWOOFBWOCFN_14197,23407,7314737015
8769541,UEOCBWOOFBWOCFN_14194,93959,5461786728
8769537,UEOCBWOOFBWOCFN_14187,30993,7515817009
8769540,UEOCBWOOFBWOCFN_14191,63455,1883438381
8769543,UEOCBWOOFBWOCFN_14190,98279,5434201990
8769545,UEOCBWOOFBWOCFN_14198,27517,2790643465
8769544,UEOCBWOOFBWOCFN_14189,93904,5721803081
0,UEOCBWOOFBWOCFN_14228,14465,4109029379
8769547,UEOCBWOOFBWOCFN_14195,35576,9071682628
8769549,UEOCBWOOFBWOCFN_14186,99178,2579446416
0,UEOCBWOOFBWOCFN_14231,41310,1735402057
8769550,UEOCBWOOFBWOCFN_14200,93315,1442810593
8769548,UEOCBWOOFBWOCFN_14193,88001,1577176127
8769554,UEOCBWOOFBWOCFN_14202,99194,2360666806
8769551,UEOCBWOOFBWOCFN_14208,71002,6458617203
8769552,UEOCBWOOFBWOCFN_14205,92740,8714126856
8769553,UEOCBWOOFBWOCFN_14206,29870,1550548566
8769556,UEOCBWOOFBWOCFN_14214,51357,1676248557
8769555,UEOCBWOOFBWOCFN_14213,32507,7988639010
0,UEOCBWOOFBWOCFN_14230,78130,5617973843
8769559,UEOCBWOOFBWOCFN_14217,31985,5166633311
8769557,UEOCBWOOFBWOCFN_14207,75732,9409767071
8769558,UEOCBWOOFBWOCFN_14212,51240,5723001268
8769560,UEOCBWOOFBWOCFN_14209,56565,6224077245
8769561,UEOCBWOOFBWOCFN_14218,34864,9103757572
8769565,UEOCBWOOFBWOCFN_14221,76172,5815773577
8769563,UEOCBWOOFBWOCFN_14219,79966,5971638468
8769564,UEOCBWOOFBWOCFN_14222,18842,9834253875
8769562,UEOCBWOOFBWOCFN_14220,93794,9630784321
8769566,UEOCBWOOFBWOCFN_14225,21386,5069371212
8769568,UEOCBWOOFBWOCFN_14229,24770,8670375859
8769567,UEOCBWOOFBWOCFN_14226,92905,9763504419
8769569,UEOCBWOOFBWOCFN_14227,31404,5162215673
0,UEOCBWOOFBWOCFN_14241,62382,4067363680
8769573,UEOCBWOOFBWOCFN_14235,28602,1653484398
8769571,UEOCBWOOFBWOCFN_14234,35552,7639014437
8769570,UEOCBWOOFBWOCFN_14233,49081,8576034984
8769572,UEOCBWOOFBWOCFN_14236,77231,9083470846
0,UEOCBWOOFBWOCFN_14251,29683,5087938529
8769574,UEOCBWOOFBWOCFN_14232,15872,9269892102
0,UEOCBWOOFBWOCFN_14256,61523,9087683401
0,UEOCBWOOFBWOCFN_14259,19153,9501946399
0,UEOCBWOOFBWOCFN_14257,87336,1788278162
8769575,UEOCBWOOFBWOCFN_14238,19636,4639491484
8769576,UEOCBWOOFBWOCFN_14240,44830,2454227620
8769578,UEOCBWOOFBWOCFN_14244,29115,2311706943
8769580,UEOCBWOOFBWOCFN_14239,28404,9926058141
8769577,UEOCBWOOFBWOCFN_14243,46253,9678366018
0,UEOCBWOOFBWOCFN_14271,91195,7240088603
8769579,UEOCBWOOFBWOCFN_14242,63822,3227942842
8769584,UEOCBWOOFBWOCFN_14247,73405,5890017002
8769581,UEOCBWOOFBWOCFN_14237,13377,7243731657
0,UEOCBWOOFBWOCFN_14268,62854,6440806104
8769582,UEOCBWOOFBWOCFN_14252,67021,6445016819
8769583,UEOCBWOOFBWOCFN_14250,53477,9925253092
8769590,UEOCBWOOFBWOCFN_14199,44698,2415014811
8769587,UEOCBWOOFBWOCFN_14246,39081,2249183467
8769585,UEOCBWOOFBWOCFN_14245,25469,3626356654
8769591,UEOCBWOOFBWOCFN_14249,60708,7921151265
8769588,UEOCBWOOFBWOCFN_14210,46185,7352156620
8769592,UEOCBWOOFBWOCFN_14254,25682,9921367567
8769589,UEOCBWOOFBWOCFN_14248,17803,3350881539
8769594,UEOCBWOOFBWOCFN_14253,88895,9971690508
8769593,UEOCBWOOFBWOCFN_14204,54616,9901049745
8769595,UEOCBWOOFBWOCFN_14262,29532,7155984719
8769596,UEOCBWOOFBWOCFN_14258,72368,3125693520
8769586,UEOCBWOOFBWOCFN_14201,97740,2312080543
8769597,UEOCBWOOFBWOCFN_14260,58305,9282928822
0,UEOCBWOOFBWOCFN_14277,76573,3261538721
8769599,UEOCBWOOFBWOCFN_14255,27581,1816784407
8769598,UEOCBWOOFBWOCFN_14261,49750,6793553147
8769600,UEOCBWOOFBWOCFN_14263,35643,1973305834
8769601,UEOCBWOOFBWOCFN_14265,66360,8027684667
8769606,UEOCBWOOFBWOCFN_14269,51149,3656732740
8769605,UEOCBWOOFBWOCFN_14266,80847,8554584577
8769602,UEOCBWOOFBWOCFN_14270,98863,3406881747
8769604,UEOCBWOOFBWOCFN_14264,78337,7076858179
8769603,UEOCBWOOFBWOCFN_14267,31765,5746312189
8769609,UEOCBWOOFBWOCFN_14276,29597,3864794883
8769607,UEOCBWOOFBWOCFN_14275,80651,8642412272
8769610,UEOCBWOOFBWOCFN_14279,44952,8302003821
8769611,UEOCBWOOFBWOCFN_14278,36726,9610361431
8769608,UEOCBWOOFBWOCFN_14272,30351,3047168652
8769612,UEOCBWOOFBWOCFN_14281,51320,5832907245
8769613,UEOCBWOOFBWOCFN_14285,94994,2195456961
8769614,UEOCBWOOFBWOCFN_14273,87694,1643119542
0,UEOCBWOOFBWOCFN_14298,71163,3578203620
0,UEOCBWOOFBWOCFN_14296,59178,1722035469
8769615,UEOCBWOOFBWOCFN_14274,81485,2293125223
8769616,UEOCBWOOFBWOCFN_14280,42235,3755478269
8769619,UEOCBWOOFBWOCFN_14283,80658,4900374615
8769618,UEOCBWOOFBWOCFN_14286,91441,9160093209
8769617,UEOCBWOOFBWOCFN_14284,71245,7151418816
0,UEOCBWOOFBWOCFN_14310,93358,8558862460
8769620,UEOCBWOOFBWOCFN_14289,28175,8055068949
0,UEOCBWOOFBWOCFN_14312,98421,2100285453
8769621,UEOCBWOOFBWOCFN_14292,25806,6001416431
8769622,UEOCBWOOFBWOCFN_14288,96510,3796235768
8769623,UEOCBWOOFBWOCFN_14287,13034,9660407826
8769624,UEOCBWOOFBWOCFN_14293,21550,8579898356
0,UEOCBWOOFBWOCFN_14314,17330,9892639001
8769625,UEOCBWOOFBWOCFN_14290,23678,4223056608
8769628,UEOCBWOOFBWOCFN_14291,54580,8039366467
8769627,UEOCBWOOFBWOCFN_14302,13761,2693260539
8769629,UEOCBWOOFBWOCFN_14299,21115,7817745474
8769626,UEOCBWOOFBWOCFN_14297,42369,1776129079
8769630,UEOCBWOOFBWOCFN_14282,99058,1331071044
8769632,UEOCBWOOFBWOCFN_14295,73326,1151307503
8769631,UEOCBWOOFBWOCFN_14294,87166,7633684017
8769633,UEOCBWOOFBWOCFN_14300,22235,6617124795
8769634,UEOCBWOOFBWOCFN_14311,24912,2091188176
8769639,UEOCBWOOFBWOCFN_14304,24583,1415678314
8769638,UEOCBWOOFBWOCFN_14305,33900,6468079365
8769640,UEOCBWOOFBWOCFN_14307,46587,3623103177
8769641,UEOCBWOOFBWOCFN_14306,46630,9727791298
8769635,UEOCBWOOFBWOCFN_14301,37397,5307937389
8769636,UEOCBWOOFBWOCFN_14303,18782,6650844129
8769642,UEOCBWOOFBWOCFN_14308,96853,6497847787
8769637,UEOCBWOOFBWOCFN_14309,68292,6219992761
8769645,UEOCBWOOFBWOCFN_14318,69956,5723544813
8769643,UEOCBWOOFBWOCFN_14316,97963,3441986731
8769646,UEOCBWOOFBWOCFN_14315,32128,9981515471
8769644,UEOCBWOOFBWOCFN_14313,85092,2232883561
8769650,UEOCBWOOFBWOCFN_14319,14898,2855262074
8769649,UEOCBWOOFBWOCFN_14321,42484,2218219436
8769651,UEOCBWOOFBWOCFN_14322,51260,6548990694
8769648,UEOCBWOOFBWOCFN_14317,99474,8219068621
8769652,UEOCBWOOFBWOCFN_14323,63404,2745166116
8769647,UEOCBWOOFBWOCFN_14320,15420,4641255294
8769653,UEOCBWOOFBWOCFN_14324,46200,9104575962
0,UEOCBWOOFBWOCFN_14346,44760,3438096907
0,UEOCBWOOFBWOCFN_14344,13305,8290524261
0,UEOCBWOOFBWOCFN_14340,42758,6877575005
0,UEOCBWOOFBWOCFN_14339,66763,9196712189
0,UEOCBWOOFBWOCFN_14351,25292,1994541021
0,UEOCBWOOFBWOCFN_14360,41726,1855829903
8769657,UEOCBWOOFBWOCFN_14329,15465,9617764645
8769655,UEOCBWOOFBWOCFN_14327,68478,9835231502
8769656,UEOCBWOOFBWOCFN_14347,55375,4500780874
8769654,UEOCBWOOFBWOCFN_14336,80424,5724095619
0,UEOCBWOOFBWOCFN_14367,93842,8747041717
8769659,UEOCBWOOFBWOCFN_14325,91542,3708123628
8769658,UEOCBWOOFBWOCFN_14333,72058,4627324012
8769661,UEOCBWOOFBWOCFN_14343,85769,3350796628
8769663,UEOCBWOOFBWOCFN_14341,18570,7757938994
8769669,UEOCBWOOFBWOCFN_14355,79407,6730062580
8769667,UEOCBWOOFBWOCFN_14342,96010,1446998678
8769668,UEOCBWOOFBWOCFN_14338,66160,4220992084
8769672,UEOCBWOOFBWOCFN_14352,60252,3571876278
8769664,UEOCBWOOFBWOCFN_14345,34038,9136964511
8769660,UEOCBWOOFBWOCFN_14332,52715,8307757551
8769665,UEOCBWOOFBWOCFN_14328,23066,6567078438
8769671,UEOCBWOOFBWOCFN_14337,17014,4384903959
8769676,UEOCBWOOFBWOCFN_14357,32993,2455885518
8769662,UEOCBWOOFBWOCFN_14354,49645,5637368052
8769666,UEOCBWOOFBWOCFN_14349,56325,2232623477
8769670,UEOCBWOOFBWOCFN_14334,50103,5116105783
8769677,UEOCBWOOFBWOCFN_14358,92106,6043141579
8769675,UEOCBWOOFBWOCFN_14356,93309,6610756526
8769678,UEOCBWOOFBWOCFN_14353,39162,9265030644
8769673,UEOCBWOOFBWOCFN_14331,29031,3199355920
8769679,UEOCBWOOFBWOCFN_14366,73638,3366308282
8769674,UEOCBWOOFBWOCFN_14335,44749,3458142420
8769680,UEOCBWOOFBWOCFN_14359,24106,2300672840
8769683,UEOCBWOOFBWOCFN_14370,95722,9984930360
0,UEOCBWOOFBWOCFN_14376,56628,5927500641
8769685,UEOCBWOOFBWOCFN_14364,33985,2047575264
0,UEOCBWOOFBWOCFN_14377,18698,4998009122
8769684,UEOCBWOOFBWOCFN_14365,14396,9681096281
8769682,UEOCBWOOFBWOCFN_14362,59928,5011286682
8769686,UEOCBWOOFBWOCFN_14368,29478,5341711574
8769687,UEOCBWOOFBWOCFN_14361,29692,7524307459
8769681,UEOCBWOOFBWOCFN_14363,24050,5790657478
8769691,UEOCBWOOFBWOCFN_14371,17222,2027314011
8769690,UEOCBWOOFBWOCFN_14374,16860,9748464484
8769688,UEOCBWOOFBWOCFN_14372,93906,4912860859
8769689,UEOCBWOOFBWOCFN_14369,98967,7457640262
8769692,UEOCBWOOFBWOCFN_14373,49242,7913660981
0,UEOCBWOOFBWOCFN_14388,60564,7422183726
8769693,UEOCBWOOFBWOCFN_14348,22649,6669077781
8769694,UEOCBWOOFBWOCFN_14378,14679,3873527745
0,UEOCBWOOFBWOCFN_14403,59218,1687766972
8769697,UEOCBWOOFBWOCFN_14326,25135,2730946721
8769696,UEOCBWOOFBWOCFN_14375,88892,8414973579
8769695,UEOCBWOOFBWOCFN_14350,73685,8339261806
0,UEOCBWOOFBWOCFN_14397,87223,4043918810
0,UEOCBWOOFBWOCFN_14400,33741,1378752277
8769698,UEOCBWOOFBWOCFN_14330,43332,2573751915
8769700,UEOCBWOOFBWOCFN_14383,25197,9171441909
8769699,UEOCBWOOFBWOCFN_14379,97071,1985615249
8769703,UEOCBWOOFBWOCFN_14381,81906,3082929549
8769701,UEOCBWOOFBWOCFN_14382,78235,8210231062
0,UEOCBWOOFBWOCFN_14405,93896,7653417272
8769702,UEOCBWOOFBWOCFN_14380,85527,2400272916
8769704,UEOCBWOOFBWOCFN_14385,82020,2651777922
8769706,UEOCBWOOFBWOCFN_14384,56809,6157413163
0,UEOCBWOOFBWOCFN_14418,62421,3240992188
8769705,UEOCBWOOFBWOCFN_14386,69305,1822981741
0,UEOCBWOOFBWOCFN_14417,33281,3309151591
0,UEOCBWOOFBWOCFN_14416,29582,8050227409
8769707,UEOCBWOOFBWOCFN_14387,16684,4284483823
8769708,UEOCBWOOFBWOCFN_14390,22158,4317223436
8769711,UEOCBWOOFBWOCFN_14396,32597,9035695121
8769712,UEOCBWOOFBWOCFN_14402,64437,9737181762
8769710,UEOCBWOOFBWOCFN_14389,37050,8726001556
8769714,UEOCBWOOFBWOCFN_14392,39378,8301972268
8769709,UEOCBWOOFBWOCFN_14391,92700,9743100347
8769717,UEOCBWOOFBWOCFN_14406,11177,3940158496
8769715,UEOCBWOOFBWOCFN_14395,87609,4884379430
8769716,UEOCBWOOFBWOCFN_14394,88805,1572663122
8769713,UEOCBWOOFBWOCFN_14399,61628,9295596872
8769722,UEOCBWOOFBWOCFN_14413,91853,9719017900
8769720,UEOCBWOOFBWOCFN_14410,90926,9306675718
8769719,UEOCBWOOFBWOCFN_14404,48315,5907822553
8769721,UEOCBWOOFBWOCFN_14408,66106,7229810331
8769718,UEOCBWOOFBWOCFN_14407,77444,5454144739
0,UEOCBWOOFBWOCFN_14429,77497,8187813493
0,UEOCBWOOFBWOCFN_14393,42207,5761772653
0,UEOCBWOOFBWOCFN_14401,59926,9425070502
8769723,UEOCBWOOFBWOCFN_14419,15125,8816525518
0,UEOCBWOOFBWOCFN_14435,74021,6985516899
8769725,UEOCBWOOFBWOCFN_14420,59738,6788530995
8769727,UEOCBWOOFBWOCFN_14411,36536,3673005292
8769724,UEOCBWOOFBWOCFN_14415,18468,9486012206
0,UEOCBWOOFBWOCFN_14436,64199,3102843383
8769726,UEOCBWOOFBWOCFN_14409,84900,1815577532
8769728,UEOCBWOOFBWOCFN_14414,62046,4202057668
8769729,UEOCBWOOFBWOCFN_14421,60624,8631930541
0,UEOCBWOOFBWOCFN_14441,21718,5412871338
8769731,UEOCBWOOFBWOCFN_14423,59155,6366795485
8769730,UEOCBWOOFBWOCFN_14422,55460,6069886151
8769732,UEOCBWOOFBWOCFN_14425,55768,6904555824
8769734,UEOCBWOOFBWOCFN_14424,65044,4270358057
8769733,UEOCBWOOFBWOCFN_14430,51927,8729410129
8769736,UEOCBWOOFBWOCFN_14432,65346,5908944602
8769740,UEOCBWOOFBWOCFN_14426,53708,6820446437
8769739,UEOCBWOOFBWOCFN_14398,24687,7211559722
0,UEOCBWOOFBWOCFN_14450,67049,6001267633
8769738,UEOCBWOOFBWOCFN_14412,26712,7656101409
8769735,UEOCBWOOFBWOCFN_14428,26083,7745481940
8769737,UEOCBWOOFBWOCFN_14427,75450,8330005663
8769742,UEOCBWOOFBWOCFN_14433,36408,1186205561
8769743,UEOCBWOOFBWOCFN_14431,54812,6477148659
0,UEOCBWOOFBWOCFN_14455,34038,6447471694
8769741,UEOCBWOOFBWOCFN_14437,12271,9236283777
8769745,UEOCBWOOFBWOCFN_14434,50410,6679738922
8769748,UEOCBWOOFBWOCFN_14438,83990,4928693739
8769744,UEOCBWOOFBWOCFN_14443,30058,9775905265
8769746,UEOCBWOOFBWOCFN_14439,43555,5560472423
8769750,UEOCBWOOFBWOCFN_14448,67948,6766518956
8769747,UEOCBWOOFBWOCFN_14440,56146,9082976270
0,UEOCBWOOFBWOCFN_14467,29692,8742386961
8769749,UEOCBWOOFBWOCFN_14442,93674,3942684867
8769752,UEOCBWOOFBWOCFN_14445,99839,5167025776
8769751,UEOCBWOOFBWOCFN_14444,54424,2147305649
8769753,UEOCBWOOFBWOCFN_14446,19367,3535245742
8769754,UEOCBWOOFBWOCFN_14449,67302,9743574648
8769756,UEOCBWOOFBWOCFN_14456,63996,3361941968
8769755,UEOCBWOOFBWOCFN_14447,46634,6234812452
8769757,UEOCBWOOFBWOCFN_14451,49751,9715719029
8769758,UEOCBWOOFBWOCFN_14459,46713,9105116453
8769759,UEOCBWOOFBWOCFN_14453,20816,9994965938
8769760,UEOCBWOOFBWOCFN_14454,46678,9568007193
8769761,UEOCBWOOFBWOCFN_14457,71600,9476284000
8769763,UEOCBWOOFBWOCFN_14458,51623,2800353442
8769765,UEOCBWOOFBWOCFN_14462,21857,7396917255
8769762,UEOCBWOOFBWOCFN_14452,12183,8449377849
8769764,UEOCBWOOFBWOCFN_14463,96957,6391332200
0,UEOCBWOOFBWOCFN_14479,28006,3781866631
8769766,UEOCBWOOFBWOCFN_14460,39460,8264642645
0,UEOCBWOOFBWOCFN_14478,96283,9654255032
0,UEOCBWOOFBWOCFN_14486,28718,2467892273
8769767,UEOCBWOOFBWOCFN_14461,24374,3978553177
8769769,UEOCBWOOFBWOCFN_14471,29598,2650351313
8769768,UEOCBWOOFBWOCFN_14465,22421,8569087816
8769770,UEOCBWOOFBWOCFN_14470,63385,4525165248
8769772,UEOCBWOOFBWOCFN_14469,90698,9377862355
8769771,UEOCBWOOFBWOCFN_14468,25315,3220541513
8769773,UEOCBWOOFBWOCFN_14473,38419,4407913395
8769774,UEOCBWOOFBWOCFN_14466,40153,8834372060
0,UEOCBWOOFBWOCFN_14488,37216,3032704217
8769777,UEOCBWOOFBWOCFN_14472,65574,3493104552
8769778,UEOCBWOOFBWOCFN_14475,77298,5233395483
0,UEOCBWOOFBWOCFN_14495,37766,5089320417
8769776,UEOCBWOOFBWOCFN_14474,81136,7769902277
8769779,UEOCBWOOFBWOCFN_14476,40230,1806140656
0,UEOCBWOOFBWOCFN_14500,62711,4638173356
8769775,UEOCBWOOFBWOCFN_14464,15562,5849137687
8769781,UEOCBWOOFBWOCFN_14484,14170,5767548524
8769780,UEOCBWOOFBWOCFN_14477,87705,9002214561
8769784,UEOCBWOOFBWOCFN_14483,70030,1245166375
8769782,UEOCBWOOFBWOCFN_14482,98283,1231511808
8769783,UEOCBWOOFBWOCFN_14480,21186,1678470975
8769785,UEOCBWOOFBWOCFN_14481,38863,1645196590
8769786,UEOCBWOOFBWOCFN_14485,26216,9801584880
8769788,UEOCBWOOFBWOCFN_14492,89950,7496883572
8769787,UEOCBWOOFBWOCFN_14489,37081,2466378353
8769789,UEOCBWOOFBWOCFN_14491,36624,1862045405
0,UEOCBWOOFBWOCFN_14516,70149,1593598644
8769795,UEOCBWOOFBWOCFN_14490,72141,2164370899
8769792,UEOCBWOOFBWOCFN_14498,46465,2761466747
8769791,UEOCBWOOFBWOCFN_14496,24304,2176213317
0,UEOCBWOOFBWOCFN_14524,60019,9838491461
8769790,UEOCBWOOFBWOCFN_14487,37202,9146602942
8769793,UEOCBWOOFBWOCFN_14494,18185,7806647814
8769797,UEOCBWOOFBWOCFN_14499,11631,8528510274
8769794,UEOCBWOOFBWOCFN_14497,25595,9420936383
8769796,UEOCBWOOFBWOCFN_14493,68109,5204778422
8769799,UEOCBWOOFBWOCFN_14501,20783,2046203709
8769798,UEOCBWOOFBWOCFN_14503,74457,7306413490
0,UEOCBWOOFBWOCFN_14522,12843,6943066406
8769801,UEOCBWOOFBWOCFN_14502,47255,9941029617
8769804,UEOCBWOOFBWOCFN_14505,35709,9717239954
8769802,UEOCBWOOFBWOCFN_14504,13212,9968116510
8769803,UEOCBWOOFBWOCFN_14506,94727,3078911683
8769800,UEOCBWOOFBWOCFN_14507,77820,7417675526
8769805,UEOCBWOOFBWOCFN_14512,48074,2667404577
8769813,UEOCBWOOFBWOCFN_14511,80959,2720945274
8769808,UEOCBWOOFBWOCFN_14508,95301,9920246242
8769807,UEOCBWOOFBWOCFN_14510,58400,6357046135
8769809,UEOCBWOOFBWOCFN_14514,19577,5151184962
8769811,UEOCBWOOFBWOCFN_14515,29886,6944560719
8769815,UEOCBWOOFBWOCFN_14520,41881,9422689285
8769806,UEOCBWOOFBWOCFN_14513,38226,3805358683
8769810,UEOCBWOOFBWOCFN_14509,66515,9872112710
8769814,UEOCBWOOFBWOCFN_14521,67908,4363912094
8769812,UEOCBWOOFBWOCFN_14518,44184,5486562660
8769817,UEOCBWOOFBWOCFN_14523,59326,6700912743
8769816,UEOCBWOOFBWOCFN_14519,50057,3495477000
8769819,UEOCBWOOFBWOCFN_14526,58098,1798342081
8769818,UEOCBWOOFBWOCFN_14517,94712,9482672137
8769823,UEOCBWOOFBWOCFN_14525,41476,1647787421
0,UEOCBWOOFBWOCFN_14539,58745,7681338850
8769822,UEOCBWOOFBWOCFN_14531,90520,6068822566
8769821,UEOCBWOOFBWOCFN_14528,44810,2891954382
8769820,UEOCBWOOFBWOCFN_14530,61752,2618172154
8769824,UEOCBWOOFBWOCFN_14527,64293,1114098017
8769826,UEOCBWOOFBWOCFN_14533,63380,4005007899
8769825,UEOCBWOOFBWOCFN_14532,21453,5792316069
0,UEOCBWOOFBWOCFN_14547,11592,2164357380
0,UEOCBWOOFBWOCFN_14553,61245,4062515581
8769827,UEOCBWOOFBWOCFN_14536,73540,7070625789
0,UEOCBWOOFBWOCFN_14557,83677,8764051295
0,UEOCBWOOFBWOCFN_14559,60564,6529017759
8769828,UEOCBWOOFBWOCFN_14538,29045,4183473114
8769831,UEOCBWOOFBWOCFN_14537,76415,3087142299
8769829,UEOCBWOOFBWOCFN_14535,83052,7338776110
8769830,UEOCBWOOFBWOCFN_14529,84618,8470858365
8769833,UEOCBWOOFBWOCFN_14534,30285,4891272765
8769835,UEOCBWOOFBWOCFN_14544,83266,4786630189
8769834,UEOCBWOOFBWOCFN_14540,82559,1345651955
8769836,UEOCBWOOFBWOCFN_14541,45059,7783335989
8769832,UEOCBWOOFBWOCFN_14543,84480,6170211571
8769837,UEOCBWOOFBWOCFN_14542,66114,1344797488
0,UEOCBWOOFBWOCFN_14565,93650,8545286794
8769838,UEOCBWOOFBWOCFN_14549,39763,9015128743
8769840,UEOCBWOOFBWOCFN_14548,52175,2630245992
8769842,UEOCBWOOFBWOCFN_14552,57305,5082426863
8769839,UEOCBWOOFBWOCFN_14551,82949,7166790166
0,UEOCBWOOFBWOCFN_14575,38102,3478629700
8769841,UEOCBWOOFBWOCFN_14550,41366,7589827739
0,UEOCBWOOFBWOCFN_14567,57265,5204841873
8769843,UEOCBWOOFBWOCFN_14556,22782,9450046892
0,UEOCBWOOFBWOCFN_14578,59573,5970679041
8769845,UEOCBWOOFBWOCFN_14564,69219,4549900021
8769844,UEOCBWOOFBWOCFN_14563,44600,5824941589
8769849,UEOCBWOOFBWOCFN_14561,17286,9629739511
8769848,UEOCBWOOFBWOCFN_14560,49736,5032263687
8769846,UEOCBWOOFBWOCFN_14566,61890,2188434749
8769851,UEOCBWOOFBWOCFN_14570,31332,9754882633
8769850,UEOCBWOOFBWOCFN_14558,95212,7632045879
8769847,UEOCBWOOFBWOCFN_14555,52434,7240040170
8769858,UEOCBWOOFBWOCFN_14571,29579,9902060607
8769855,UEOCBWOOFBWOCFN_14573,50774,7648124930
8769853,UEOCBWOOFBWOCFN_14568,53990,1177185523
0,UEOCBWOOFBWOCFN_14594,14898,7724065269
8769859,UEOCBWOOFBWOCFN_14572,86946,7564809501
8769852,UEOCBWOOFBWOCFN_14574,96048,3153096921
8769854,UEOCBWOOFBWOCFN_14569,86227,6717626512
8769857,UEOCBWOOFBWOCFN_14577,24555,1375284914
8769856,UEOCBWOOFBWOCFN_14576,94978,3794544380
8769860,UEOCBWOOFBWOCFN_14580,27333,8697094236
8769862,UEOCBWOOFBWOCFN_14579,25142,2671547054
0,UEOCBWOOFBWOCFN_14605,74260,9894706408
8769863,UEOCBWOOFBWOCFN_14582,47751,3703849248
8769861,UEOCBWOOFBWOCFN_14581,55859,1317070032
0,UEOCBWOOFBWOCFN_14618,16776,5549725373
0,UEOCBWOOFBWOCFN_14623,90012,7530072650
8769865,UEOCBWOOFBWOCFN_14584,20301,4272619339
8769864,UEOCBWOOFBWOCFN_14583,29391,4393159873
8769868,UEOCBWOOFBWOCFN_14585,56815,9793135357
8769871,UEOCBWOOFBWOCFN_14587,48525,3929499725
8769869,UEOCBWOOFBWOCFN_14588,60894,7164344773
8769870,UEOCBWOOFBWOCFN_14590,17253,9167824491
8769872,UEOCBWOOFBWOCFN_14589,11542,5929593935
8769867,UEOCBWOOFBWOCFN_14586,86024,7654390221
8769866,UEOCBWOOFBWOCFN_14592,37350,5853216052
0,UEOCBWOOFBWOCFN_14622,92675,6123582904
8769875,UEOCBWOOFBWOCFN_14591,86117,7146431583
8769876,UEOCBWOOFBWOCFN_14596,78536,8456549216
8769879,UEOCBWOOFBWOCFN_14598,11998,5316480948
8769873,UEOCBWOOFBWOCFN_14595,58769,2447833995
8769877,UEOCBWOOFBWOCFN_14597,11779,8931622499
8769880,UEOCBWOOFBWOCFN_14601,99538,5146518121
8769878,UEOCBWOOFBWOCFN_14599,16655,1980845340
8769881,UEOCBWOOFBWOCFN_14600,54993,9265920830
8769874,UEOCBWOOFBWOCFN_14593,72080,9707498381
8769882,UEOCBWOOFBWOCFN_14602,94570,4735489263
8769884,UEOCBWOOFBWOCFN_14604,21651,2271124015
8769883,UEOCBWOOFBWOCFN_14603,66109,6206776309
8769885,UEOCBWOOFBWOCFN_14606,19312,3113713469
8769886,UEOCBWOOFBWOCFN_14607,70229,7228334762
8769888,UEOCBWOOFBWOCFN_14617,86593,4381872499
8769897,UEOCBWOOFBWOCFN_14619,69103,5273017752
8769898,UEOCBWOOFBWOCFN_14562,25394,3338938802
8769896,UEOCBWOOFBWOCFN_14614,29155,9165663208
8769889,UEOCBWOOFBWOCFN_14554,17524,8995278234
8769895,UEOCBWOOFBWOCFN_14545,23049,7733252989
8769891,UEOCBWOOFBWOCFN_14608,56803,8867480510
8769892,UEOCBWOOFBWOCFN_14620,32782,4756469020
8769890,UEOCBWOOFBWOCFN_14546,54561,8083730848
8769887,UEOCBWOOFBWOCFN_14615,16575,3278078489
8769901,UEOCBWOOFBWOCFN_14611,32227,9274523989
8769893,UEOCBWOOFBWOCFN_14612,90499,8159358606
8769899,UEOCBWOOFBWOCFN_14613,14932,8994761362
8769894,UEOCBWOOFBWOCFN_14610,14366,3978073307
8769902,UEOCBWOOFBWOCFN_14616,74200,1850345755
8769900,UEOCBWOOFBWOCFN_14609,47833,3588817580
0,UEOCBWOOFBWOCFN_14629,77729,1669366012
8769906,UEOCBWOOFBWOCFN_14621,37884,7031824123
8769904,UEOCBWOOFBWOCFN_14625,15460,5244922198
8769905,UEOCBWOOFBWOCFN_14627,94042,6693481687
8769903,UEOCBWOOFBWOCFN_14626,74635,8977723675
8769908,UEOCBWOOFBWOCFN_14628,74124,7398238220
8769907,UEOCBWOOFBWOCFN_14624,41129,9338061700
8769909,UEOCBWOOFBWOCFN_14638,47937,2826947127
8769918,UEOCBWOOFBWOCFN_14643,74077,5427562339
8769916,UEOCBWOOFBWOCFN_14633,51196,9076310809
8769911,UEOCBWOOFBWOCFN_14630,22154,2680788256
8769913,UEOCBWOOFBWOCFN_14631,69918,5408385732
8769917,UEOCBWOOFBWOCFN_14635,45558,9514243610
8769910,UEOCBWOOFBWOCFN_14632,89877,8524977589
8769912,UEOCBWOOFBWOCFN_14636,36162,3486264571
8769914,UEOCBWOOFBWOCFN_14637,90557,1765137694
0,UEOCBWOOFBWOCFN_14669,57140,9031921482
8769915,UEOCBWOOFBWOCFN_14634,65777,7184315156
8769921,UEOCBWOOFBWOCFN_14641,90594,7170313922
8769920,UEOCBWOOFBWOCFN_14639,74702,7378067809
